60 	 20 	 20 	 0 	 399 
500 	 10.138530
500 	 7.639288
448 	 5.951941
4 	 3.545412
500 	 6.932785
500 	 9.175219
500 	 11.415797
500 	 13.307045
500 	 14.879761
500 	 16.124016
500 	 17.074836
500 	 17.676962
500 	 18.007240
500 	 17.996314
500 	 17.690468
500 	 17.085555
500 	 16.161313
500 	 14.865191
500 	 13.298401
500 	 11.432174
500 	 9.203887
500 	 6.949113
1 	 6.047369
0 	 
494 	 6.263672
500 	 7.937963
500 	 10.129203
500 	 12.036346
500 	 13.636926
500 	 14.902266
500 	 15.814430
500 	 16.435819
500 	 16.750084
500 	 16.727855
500 	 16.411863
500 	 15.812773
500 	 14.934686
500 	 13.641980
500 	 12.026949
500 	 10.187713
500 	 7.946078
491 	 6.283744
0 	 
0 	 
20 	 5.805458
499 	 6.706835
500 	 8.549962
500 	 10.451188
500 	 12.031162
500 	 13.328331
500 	 14.246278
500 	 14.851552
500 	 15.207120
500 	 15.197061
500 	 14.886801
500 	 14.242264
500 	 13.334485
500 	 12.112082
500 	 10.509681
500 	 8.630510
499 	 6.796673
30 	 4.551459
0 	 
0 	 
0 	 
304 	 5.738170
500 	 6.966533
500 	 8.482077
500 	 10.140002
500 	 11.364005
500 	 12.366856
500 	 12.987664
500 	 13.284882
500 	 13.271462
500 	 12.995271
500 	 12.358788
500 	 11.414597
500 	 10.174441
500 	 8.569186
500 	 7.001067
326 	 5.991814
0 	 
0 	 
0 	 
0 	 
0 	 
310 	 5.902626
499 	 6.691085
500 	 7.932935
500 	 9.106416
500 	 10.139238
500 	 10.803726
500 	 11.085956
500 	 11.098057
500 	 10.797959
500 	 10.212606
500 	 9.256107
500 	 7.968792
500 	 6.782939
315 	 5.998794
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
27 	 5.262602
490 	 6.305183
500 	 6.868848
500 	 7.676740
500 	 8.285256
500 	 8.629662
500 	 8.626209
500 	 8.396610
500 	 7.784696
499 	 6.972906
492 	 6.346197
36 	 5.047210
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
4 	 1.730855
422 	 6.046657
500 	 6.301503
498 	 6.371478
497 	 6.513935
495 	 6.333973
432 	 6.085675
1 	 5.156278
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
